Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
0,C SH,CROSS H CATTLE,2796.5,77.9,0.61898892,10.1,12.15,3.645,1,0.371
0,C SH,CROSS H CATTLE,2797,77.672,0.622731965,1.7,17.95,3.391,1,0.355
0,C SH,CROSS H CATTLE,2797.5,78.003,0.624591459,1.1,20.15,3.366,1,0.339
0,C SH,CROSS H CATTLE,2798,79.786,0.621902961,0.7,20.85,3.395,1,0.323
0,C SH,CROSS H CATTLE,2798.5,85.068,0.615107987,1.4,19.1,3.479,1,0.306
0,C SH,CROSS H CATTLE,2799,90.082,0.605412798,4.9,16.35,3.52,1,0.29
0,C SH,CROSS H CATTLE,2799.5,90.381,0.592953572,10.2,13.2,3.749,1,0.274
0,C SH,CROSS H CATTLE,2800,90.296,0.578982843,10.2,13.1,3.794,1,0.258
0,C SH,CROSS H CATTLE,2800.5,85.317,0.565257343,11.9,13.75,3.776,1,0.242
0,C SH,CROSS H CATTLE,2801,84.741,0.549248557,10.1,17.05,3.599,1,0.226
0,C SH,CROSS H CATTLE,2801.5,81.491,0.539703239,4.4,22.6,3.399,1,0.21
0,C SH,CROSS H CATTLE,2802,85.146,0.536684673,0.4,25,3.19,1,0.194
0,C SH,CROSS H CATTLE,2802.5,83.997,0.538070787,-3.9,27.25,2.934,1,0.177
0,C SH,CROSS H CATTLE,2803,84.214,0.541454429,-10,30.5,2.647,1,0.161
0,C SH,CROSS H CATTLE,2803.5,80.845,0.537567257,-11.6,31.7,2.526,1,0.145
0,C SH,CROSS H CATTLE,2804,84.819,0.52530401,-12.5,30.55,2.527,1,0.129
0,C SH,CROSS H CATTLE,2804.5,85.426,0.510142699,-14,27.2,2.603,1,0.113
0,C SH,CROSS H CATTLE,2805,90.567,0.502153893,-5.6,21,2.726,1,0.097
0,C SH,CROSS H CATTLE,2805.5,99.422,0.507720977,-19.6,29.3,2.306,1,0.081
0,C LM,CROSS H CATTLE,2837,78.049,0.618884485,-12.1,21.45,2.608,2,0.147
0,C LM,CROSS H CATTLE,2837.5,75.925,0.631545228,-6.9,19.25,2.826,2,0.132
1,C LM,CROSS H CATTLE,2838,77.553,0.666424373,-8.4,22.6,2.84,2,0.118
0,C LM,CROSS H CATTLE,2838.5,71.921,0.710963119,-6.1,23.35,2.899,2,0.103
1,C LM,CROSS H CATTLE,2839,61.939,0.745230985,-6.5,22.85,2.917,2,0.088
1,C LM,CROSS H CATTLE,2839.5,51.987,0.765668555,-3.8,18.7,3.022,2,0.074
1,C LM,CROSS H CATTLE,2840,41.019,0.772761647,1.1,13.45,3.298,2,0.059
0,A1 SH,NOLAN,2853.5,106.813,0.533,9.339,15.222,3.5,1,1
1,A1 SH,NOLAN,2854,100.938,0.542,8.857,15.313,3.416,1,0.977
1,A1 SH,NOLAN,2854.5,94.375,0.553,7.097,14.583,3.195,1,0.955
1,A1 SH,NOLAN,2855,89.813,0.554,7.081,14.11,2.963,1,0.932
1,A1 SH,NOLAN,2855.5,91.563,0.56,6.733,13.189,2.979,1,0.909
1,A1 SH,NOLAN,2856,87.188,0.567,6.578,12.806,3.16,1,0.886
1,A1 SH,NOLAN,2856.5,84.188,0.569,5.569,12.253,3.223,1,0.864
1,A1 SH,NOLAN,2857,84.625,0.567,4.861,12.229,3.361,1,0.841
1,A1 SH,NOLAN,2857.5,90.313,0.581,5.634,13.458,3.395,1,0.818
1,A1 SH,NOLAN,2858,91.563,0.578,6.443,17.922,3.076,1,0.795
1,A1 SH,NOLAN,2858.5,85.625,0.56,6.897,19.177,3.135,1,0.773
1,A1 SH,NOLAN,2859,74.188,0.533,4.634,17.827,3.002,1,0.75
1,A1 SH,NOLAN,2859.5,65.875,0.499,3.571,13.226,3.16,1,0.727
1,A1 SH,NOLAN,2860,63.625,0.467,2.563,13.013,2.773,1,0.705
1,A1 SH,NOLAN,2860.5,65.375,0.46,3.922,13.46,2.541,1,0.682
0,A1 SH,NOLAN,2861,65.813,0.453,3.145,14.97,2.512,1,0.659
0,A1 SH,NOLAN,2861.5,64.5,0.441,3.31,15.245,2.666,1,0.636
0,A1 SH,NOLAN,2862,65.313,0.426,2.439,14.602,2.807,1,0.614
0,A1 SH,NOLAN,2862.5,67.063,0.415,2.877,14.017,2.941,1,0.591
0,A1 SH,NOLAN,2863,70.25,0.401,2.333,13.585,2.981,1,0.568
0,A1 SH,NOLAN,2863.5,72.125,0.383,1.926,13.406,3.078,1,0.545
0,A1 SH,NOLAN,2864,79.563,0.357,2.152,14.205,3.17,1,0.523
0,A1 SH,NOLAN,2864.5,80.563,0.332,3.078,16.844,3.107,1,0.5
0,A1 SH,NOLAN,2865,75.813,0.31,5.733,18.242,3.012,1,0.477
0,A1 SH,NOLAN,2865.5,65.625,0.295,6.937,19.674,3.014,1,0.455
0,A1 SH,NOLAN,2866,57.25,0.293,7.76,19.584,2.971,1,0.432
0,A1 SH,NOLAN,2866.5,59.625,0.292,6.294,19.487,2.947,1,0.409
0,A1 SH,NOLAN,2867,62,0.293,5.391,18.584,2.787,1,0.386
0,A1 SH,NOLAN,2867.5,68.438,0.307,4.007,17.428,2.807,1,0.364
0,A1 SH,NOLAN,2868,71.063,0.333,3.218,16.411,2.838,1,0.341
0,A1 SH,NOLAN,2868.5,71.188,0.371,2.909,14.962,2.844,1,0.318
0,A1 SH,NOLAN,2869,70.938,0.419,2.838,13.177,2.76,1,0.295
0,A1 SH,NOLAN,2869.5,66.813,0.463,2.855,12.282,2.58,1,0.273
0,A1 SH,NOLAN,2870,69.875,0.493,2.702,11.556,2.703,1,0.25
0,A1 SH,NOLAN,2870.5,73.188,0.5,3.026,11.769,2.795,1,0.227
0,A1 SH,NOLAN,2871,81,0.486,3.352,12.322,2.938,1,0.205
0,A1 SH,NOLAN,2871.5,82.188,0.457,3.945,13.144,2.691,1,0.182
0,A1 SH,NOLAN,2872,82.063,0.421,5.444,15.21,2.654,1,0.159
0,A1 SH,NOLAN,2872.5,77.375,0.38,6.592,16.358,2.75,1,0.136
1,A1 SH,NOLAN,2873,74.75,0.341,6.672,16.326,2.891,1,0.114
0,A1 SH,NOLAN,2874.5,73.938,0.301,10.693,21.143,3.065,1,0.045
1,A1 SH,NOLAN,2875,75.5,0.323,8.346,20.17,3.133,1,0.023
1,B1 SH,NOLAN,2906,93.125,0.664,0,27.246,3.057,1,0.971
1,B1 SH,NOLAN,2906.5,94.25,0.649,1.395,27.267,2.682,1,0.941
1,B1 SH,NOLAN,2907,84.875,0.612,0.808,20.627,3.076,1,0.912
1,B1 SH,NOLAN,2907.5,77.125,0.568,2.991,14.587,3.299,1,0.882
1,B1 SH,NOLAN,2908,70.563,0.568,4.263,13.462,3.611,1,0.853
1,B1 SH,NOLAN,2908.5,61.813,0.581,5.689,12.719,3.256,1,0.824
0,B1 SH,NOLAN,2909,62.188,0.581,5.641,12.67,3.354,1,0.794
0,B1 SH,NOLAN,2909.5,62.563,0.569,5.791,11.446,3.25,1,0.765
0,B1 SH,NOLAN,2910,74.5,0.555,5.529,11.073,3.342,1,0.735
0,B1 SH,NOLAN,2910.5,84.625,0.533,5.446,13.499,3.15,1,0.706
1,B1 SH,NOLAN,2911,94.25,0.525,4.813,17.55,3.029,1,0.676
1,B1 SH,NOLAN,2911.5,101,0.531,6.429,21.452,2.844,1,0.647
1,B1 SH,NOLAN,2912,97.75,0.54,5.759,23.636,2.75,1,0.618
1,B1 SH,NOLAN,2912.5,90.063,0.551,5.239,21.519,2.699,1,0.588
0,B1 SH,NOLAN,2913,79.625,0.573,3.499,17.839,2.885,1,0.559
0,B1 SH,NOLAN,2913.5,73.813,0.601,4.323,12.376,3.262,1,0.529
0,B1 SH,NOLAN,2914,77.438,0.636,4.629,9.483,3.418,1,0.5
0,B1 SH,NOLAN,2914.5,72.625,0.681,3.464,7.522,3.373,1,0.471
0,B1 SH,NOLAN,2915,69.813,0.716,2.422,7.393,3.232,1,0.441
0,B1 SH,NOLAN,2915.5,65.438,0.728,1.631,7.403,3.231,1,0.412
0,B1 SH,NOLAN,2916,65.875,0.719,1.158,7.386,3.356,1,0.382
0,B1 SH,NOLAN,2916.5,67.25,0.693,0.916,7.483,3.398,1,0.353
0,B1 SH,NOLAN,2917,67.875,0.662,0.58,8.404,3.348,1,0.324
0,B1 SH,NOLAN,2917.5,75,0.623,0.896,8.381,3.348,1,0.294
0,B1 SH,NOLAN,2918,80.938,0.578,1.247,9.3,3.457,1,0.265
0,B1 SH,NOLAN,2918.5,86.75,0.55,2.513,11.256,3.223,1,0.235
0,B1 SH,NOLAN,2919,92.125,0.528,1.859,15.28,2.879,1,0.206
0,B1 SH,NOLAN,2919.5,95,0.504,2.565,16.331,2.732,1,0.176
0,B1 SH,NOLAN,2920,98.625,0.498,2.98,17.43,3.008,1,0.147
0,B1 SH,NOLAN,2920.5,97.5,0.518,6.042,19.691,3.213,1,0.118
1,B1 SH,NOLAN,2921,92.813,0.528,5.913,24.702,2.959,1,0.088
1,B1 SH,NOLAN,2921.5,72.375,0.551,5.425,24.214,2.805,1,0.059
0,B2 SH,NOLAN,2932,63.938,0.782,1.615,6.93,3.393,2,0.05
0,B2 SH,NOLAN,2932.5,74,0.721,3.299,9.299,3.18,1,1
0,B2 SH,NOLAN,2933,79.813,0.676,4.893,12.49,3.08,1,0.955
0,B2 SH,NOLAN,2933.5,91.25,0.653,6.112,15.422,2.992,1,0.909
0,B2 SH,NOLAN,2934,98.25,0.643,5.027,15.822,3.082,1,0.864
0,B2 SH,NOLAN,2934.5,98.625,0.623,3.709,13.82,3.443,1,0.818
0,B2 SH,NOLAN,2935,86.5,0.594,2.686,10.4,3.684,1,0.773
0,B2 SH,NOLAN,2935.5,77.313,0.567,2.959,8.614,3.77,1,0.727
1,B2 SH,NOLAN,2936,71.938,0.546,4.279,8.905,3.754,1,0.682
1,B2 SH,NOLAN,2936.5,75.75,0.535,5.234,12.491,3.598,1,0.636
1,B2 SH,NOLAN,2937,83.563,0.535,6.867,17.206,3.342,1,0.591
1,B2 SH,NOLAN,2937.5,93.813,0.539,7.596,20.333,3.08,1,0.545
1,B2 SH,NOLAN,2938,99.5,0.538,7.613,18.754,3.023,1,0.5
1,B2 SH,NOLAN,2938.5,90.813,0.532,5.035,16.059,3.1,1,0.455
1,B2 SH,NOLAN,2939,79.813,0.534,4.116,13.315,3.309,1,0.409
0,B2 SH,NOLAN,2939.5,73.313,0.535,3.499,12.809,3.316,1,0.364
1,B2 SH,NOLAN,2942,79.5,0.625,2.096,20.658,2.682,1,0.136
1,B2 SH,NOLAN,2942.5,82.5,0.658,-0.258,26.186,2.498,1,0.091
1,B2 SH,NOLAN,2943,78.75,0.66,-3.639,26.344,2.648,1,0.045
1,B2 SH,NOLAN,2943.5,60.25,0.651,-5.054,17.847,4.438,2,1
1,B3 SH,NOLAN,2954.5,55.469,0.795,1.023,4.397,4.762,2,0.083
1,B3 SH,NOLAN,2955,81.375,0.741,2.505,6.675,4.004,2,0.042
0,B3 SH,NOLAN,2955.5,98.563,0.688,4.586,10.013,3.711,1,1
0,B3 SH,NOLAN,2956,102.375,0.643,5.74,12.424,3.527,1,0.962
0,B3 SH,NOLAN,2956.5,102.188,0.601,6.552,13.809,3.486,1,0.923
0,B3 SH,NOLAN,2957,101.25,0.577,5.038,13.663,2.959,1,0.885
0,B3 SH,NOLAN,2957.5,102.875,0.572,3.579,13.462,2.713,1,0.846
0,B3 SH,NOLAN,2958,103.25,0.572,2.959,13.643,2.947,1,0.808
0,B3 SH,NOLAN,2958.5,100.688,0.577,2.847,12.73,3.074,1,0.769
0,B3 SH,NOLAN,2959,95.063,0.59,2.977,12.404,3.424,1,0.731
0,B3 SH,NOLAN,2959.5,89,0.607,3.223,11.621,3.369,1,0.692
0,B3 SH,NOLAN,2960,89.125,0.624,2.792,11.417,3.596,1,0.654
0,B3 SH,NOLAN,2960.5,83.063,0.642,2.1,10.498,3.648,1,0.615
0,B3 SH,NOLAN,2961,76.563,0.652,1.783,10.18,3.51,1,0.577
0,B3 SH,NOLAN,2961.5,73.25,0.654,1.856,10.254,3.242,1,0.538
0,B3 SH,NOLAN,2962,79.438,0.655,2.849,11.018,3.176,1,0.5
0,B3 SH,NOLAN,2962.5,89,0.653,3.64,11.692,3.17,1,0.462
0,B3 SH,NOLAN,2963,85.5,0.641,3.638,12.036,3.131,1,0.423
0,B3 SH,NOLAN,2963.5,80.5,0.616,3.192,11.701,3.123,1,0.385
0,B3 SH,NOLAN,2964,73.375,0.584,3.028,11.425,3.065,1,0.346
0,B3 SH,NOLAN,2964.5,74.75,0.546,3.842,11.783,2.984,1,0.308
0,B3 SH,NOLAN,2965,69.063,0.513,4.388,12.897,2.895,1,0.269
0,B3 SH,NOLAN,2965.5,68.375,0.489,5.143,13.997,2.889,1,0.231
0,B3 SH,NOLAN,2966,68.313,0.473,4.295,14.406,3.09,1,0.192
0,B3 SH,NOLAN,2966.5,76.813,0.462,5.523,17.231,3.201,1,0.154
0,B3 SH,NOLAN,2967,89.875,0.467,6.978,20.171,3.08,1,0.115
1,B3 SH,NOLAN,2967.5,92.75,0.471,8.101,20.61,3.143,1,0.077
1,B3 SH,NOLAN,2968,84.875,0.467,5.888,17.256,3.512,1,0.038
0,B4 SH,NOLAN,2974.5,65.125,0.523,5.516,14.943,2.809,1,1
0,B4 SH,NOLAN,2975,83.938,0.526,3.957,16.355,2.709,1,0.958
0,B4 SH,NOLAN,2975.5,82.563,0.515,2.854,14.334,2.936,1,0.917
0,B4 SH,NOLAN,2976,75.5,0.493,1.497,11.491,3.275,1,0.875
0,B4 SH,NOLAN,2976.5,66,0.473,1.604,9.773,3.52,1,0.833
0,B4 SH,NOLAN,2977,67.313,0.473,1.75,9.236,3.4,1,0.792
0,B4 SH,NOLAN,2977.5,71.5,0.507,1.75,9.236,3.4,1,0.75
0,B4 SH,NOLAN,2978,81.25,0.564,2.996,10.481,3.316,1,0.708
0,B4 SH,NOLAN,2978.5,90.375,0.614,4.566,11.596,3.147,1,0.667
0,B4 SH,NOLAN,2979,92.813,0.646,5.413,12.898,3.184,1,0.625
0,B4 SH,NOLAN,2979.5,87.125,0.66,4.698,12.294,3.109,1,0.583
0,B4 SH,NOLAN,2980,77.563,0.658,2.914,10.856,3.238,1,0.542
0,B4 SH,NOLAN,2980.5,73.375,0.655,1.93,8.959,3.336,1,0.5
0,B4 SH,NOLAN,2981,73.438,0.663,1.241,8.036,3.371,1,0.458
0,B4 SH,NOLAN,2981.5,75.25,0.664,1.355,7.922,3.289,1,0.417
0,B4 SH,NOLAN,2982,76.938,0.651,1.622,8.534,3.127,1,0.375
0,B4 SH,NOLAN,2982.5,80.188,0.611,1.913,9.171,3.106,1,0.333
0,B4 SH,NOLAN,2983,88.5,0.564,1.97,9.456,3.275,1,0.292
0,B4 SH,NOLAN,2983.5,98.5,0.526,1.98,10.032,3.277,1,0.25
0,B4 SH,NOLAN,2984,107.125,0.519,4.313,13.167,3.26,1,0.208
0,B4 SH,NOLAN,2984.5,108.75,0.535,6.545,20.311,2.822,1,0.167
1,B4 SH,NOLAN,2985,94.563,0.549,9.423,25.587,2.816,1,0.125
1,B5 SH,NOLAN,2992,69.5,0.269,6.086,22.478,2.617,1,0.875
1,B5 SH,NOLAN,2992.5,74.625,0.182,6.257,24.017,2.855,1,0.75
1,B5 SH,NOLAN,2993,63.75,0.114,7.445,23.609,2.914,1,0.625
1,B5 SH,NOLAN,2993.5,49.469,0.056,9.376,23.827,2.998,1,0.5
1,B5 SH,NOLAN,2994,47.656,0.012,9.334,24.357,3.092,1,0.375
1,B5 SH,NOLAN,2994.5,49.375,-0.013,8.292,23.544,3.191,1,0.25
1,C SH,NOLAN,3013.5,110.938,0.517,8.549,14.888,3.9,1,1
1,C SH,NOLAN,3014,104,0.501,9.149,16.974,3.231,1,0.974
1,C SH,NOLAN,3014.5,98.563,0.474,5.552,18.862,2.744,1,0.947
1,C SH,NOLAN,3015,91.125,0.447,3.698,17.347,2.805,1,0.921
1,C SH,NOLAN,3015.5,93.125,0.425,3.835,16.233,3.076,1,0.895
1,C SH,NOLAN,3016,101.938,0.422,6.177,15.259,3.545,1,0.868
1,C SH,NOLAN,3016.5,107.313,0.426,6.533,16.416,3.492,1,0.842
1,C SH,NOLAN,3017,112.563,0.424,7.422,17.188,3.381,1,0.816
1,C SH,NOLAN,3017.5,110.375,0.427,6.891,16.546,3.289,1,0.789
1,C SH,NOLAN,3018,113.5,0.434,8.294,16.803,3.184,1,0.763
1,C SH,NOLAN,3018.5,107.938,0.438,7.729,18.296,3.16,1,0.737
1,C SH,NOLAN,3019,103.5,0.448,7.826,19.762,3.15,1,0.711
1,C SH,NOLAN,3019.5,100.25,0.467,5.943,19.253,3.211,1,0.684
1,C SH,NOLAN,3020,94.5,0.483,5.733,18.242,3.299,1,0.658
1,C SH,NOLAN,3020.5,94,0.502,5.628,16.54,3.625,1,0.632
0,C SH,NOLAN,3021,91.188,0.526,6.157,16.841,3.656,1,0.605
0,C SH,NOLAN,3021.5,89.938,0.545,6.614,16.725,3.83,1,0.579
1,C SH,NOLAN,3022,86.5,0.562,7.713,17.14,3.617,1,0.553
1,C SH,NOLAN,3022.5,77.938,0.576,7.04,15.665,3.609,1,0.526
0,C SH,NOLAN,3023,76.813,0.582,6.162,14.443,3.682,1,0.5
0,C SH,NOLAN,3023.5,77.688,0.585,4.795,13.076,3.836,1,0.474
0,C SH,NOLAN,3024,77.563,0.593,4.761,13.159,4.262,1,0.447
0,C SH,NOLAN,3024.5,78.563,0.595,4.461,12.97,4.102,1,0.421
0,C SH,NOLAN,3025,76,0.593,4.411,13.265,3.957,1,0.395
0,C SH,NOLAN,3025.5,80.688,0.591,4.974,12.799,3.75,1,0.368
0,C SH,NOLAN,3026,82.125,0.585,6.129,13.158,3.871,1,0.342
0,C SH,NOLAN,3026.5,84.5,0.57,6.155,13.523,3.973,1,0.316
0,C SH,NOLAN,3027,86.688,0.557,5.999,13.484,3.674,1,0.289
0,C SH,NOLAN,3027.5,87.25,0.546,5.884,13.598,3.596,1,0.263
0,C SH,NOLAN,3028,87.375,0.531,6.392,13.188,3.467,1,0.237
0,C SH,NOLAN,3028.5,87,0.518,5.941,13.883,3.676,1,0.211
0,C SH,NOLAN,3029,97.375,0.519,7.357,15.299,3.641,1,0.184
0,C SH,NOLAN,3029.5,100.563,0.515,6.842,17.865,3.365,1,0.158
0,C SH,NOLAN,3030,102.625,0.516,6.555,18.152,3.242,1,0.132
0,C SH,NOLAN,3030.5,93.75,0.53,3.788,17.209,3.176,1,0.105
1,C SH,NOLAN,3031,94.938,0.562,6.043,16.955,3.318,1,0.079
1,A1 SH,NEWBY,2826,76.34,0.719,7.8,11,3.7,1,1
1,A1 SH,NEWBY,2826.5,83.74,0.688,9.7,12.55,3.4,1,0.977
1,A1 SH,NEWBY,2827,83.19,0.664,10.1,11.95,3.4,1,0.953
1,A1 SH,NEWBY,2827.5,80.44,0.648,10.1,11.15,3.4,1,0.93
1,A1 SH,NEWBY,2828,75.42,0.648,9.3,11.45,3.3,1,0.907
1,A1 SH,NEWBY,2828.5,71.5,0.663,9.2,11.6,3.3,1,0.884
1,A1 SH,NEWBY,2829,69.63,0.685,8.7,11.35,3.3,1,0.86
1,A1 SH,NEWBY,2829.5,70.01,0.705,8.6,11.1,3.4,1,0.837
1,A1 SH,NEWBY,2830,67.56,0.717,8.6,10.8,3.4,1,0.814
1,A1 SH,NEWBY,2830.5,67.33,0.719,7.3,10.75,3.4,1,0.791
1,A1 SH,NEWBY,2831,64.77,0.718,6.3,10.45,3.3,1,0.767
1,A1 SH,NEWBY,2831.5,64.8,0.715,5.7,10.05,3.4,1,0.744
0,A1 SH,NEWBY,2832,66.25,0.716,4.9,10.45,3.5,1,0.721
0,A1 SH,NEWBY,2832.5,66.55,0.719,6.4,10.4,3.5,1,0.698
0,A1 SH,NEWBY,2833,66.13,0.723,7.9,9.85,3.5,1,0.674
0,A1 SH,NEWBY,2833.5,65.54,0.723,8.1,8.65,3.5,1,0.651
0,A1 SH,NEWBY,2834,63.07,0.721,5.5,7.75,3.5,1,0.628
0,A1 SH,NEWBY,2834.5,59.71,0.72,3.7,7.05,3.4,1,0.605
0,A1 SH,NEWBY,2835,57.86,0.721,2.2,7.1,3.3,1,0.581
0,A1 SH,NEWBY,2835.5,54.8,0.723,1.0,7.4,3.3,1,0.558
0,A1 SH,NEWBY,2836,51.8,0.722,0.6,7.5,3.3,1,0.535
0,A1 SH,NEWBY,2836.5,52.62,0.717,1.3,7.45,3.3,1,0.512
0,A1 SH,NEWBY,2837,53.66,0.706,1.5,7.85,3.4,1,0.488
0,A1 SH,NEWBY,2837.5,55.79,0.688,2.1,8.25,3.3,1,0.465
0,A1 SH,NEWBY,2838,58.54,0.666,2.1,8.85,3.2,1,0.442
0,A1 SH,NEWBY,2838.5,60.95,0.639,2.1,9.65,3.3,1,0.419
0,A1 SH,NEWBY,2839,66.56,0.613,3.7,10.65,3.3,1,0.395
0,A1 SH,NEWBY,2839.5,70.88,0.589,5.6,11.4,3.2,1,0.372
0,A1 SH,NEWBY,2840,71.57,0.571,6.3,12.45,3.1,1,0.349
1,A1 SH,NEWBY,2840.5,72.53,0.555,6.3,13.45,3.2,1,0.326
1,A1 SH,NEWBY,2841,67.99,0.542,6.1,14.35,3.1,1,0.302
0,A1 SH,NEWBY,2841.5,60.31,0.525,5.0,14.1,3.2,1,0.279
0,A1 SH,NEWBY,2842,55.52,0.504,6.3,11.55,3.2,1,0.256
0,A1 SH,NEWBY,2842.5,56.07,0.486,5.0,11,3.2,1,0.233
0,A1 SH,NEWBY,2843,62.67,0.473,-2.6,15.8,3.2,1,0.209
0,A1 SH,NEWBY,2843.5,66.9,0.471,-2.2,21.4,3.2,1,0.186
0,A1 SH,NEWBY,2844,68.54,0.477,3.1,24.25,3.2,1,0.163
0,A1 SH,NEWBY,2844.5,68.7,0.483,3.3,22.85,3.2,1,0.14
1,A1 SH,NEWBY,2847,45.72,0.464,5.2,8.8,3.9,1,0.023
0,B1 SH,NEWBY,2888.5,88.97,0.569,-0.1,31.65,2.9,1,1
1,B1 SH,NEWBY,2889,84.66,0.567,0.2,30.2,3.1,1,0.968
1,B1 SH,NEWBY,2889.5,76.48,0.574,0.8,24.4,3.4,1,0.935
1,B1 SH,NEWBY,2890,69.35,0.595,-0.7,18.45,3.5,1,0.903
1,B1 SH,NEWBY,2890.5,63.07,0.63,7.7,10.55,3.9,1,0.871
1,B1 SH,NEWBY,2891,59.01,0.675,7.8,9.3,4.0,1,0.839
1,B1 SH,NEWBY,2891.5,59.94,0.719,8.8,8,4.1,1,0.806
1,B1 SH,NEWBY,2892,61.89,0.75,6.5,9.45,4.0,1,0.774
1,B1 SH,NEWBY,2892.5,63.84,0.763,6.0,10.1,3.8,1,0.742
1,B1 SH,NEWBY,2893,65.13,0.76,6.8,10.7,3.8,1,0.71
1,B1 SH,NEWBY,2893.5,65.86,0.745,6.8,11.2,3.7,1,0.677
1,B1 SH,NEWBY,2894,64.98,0.728,7.3,11.25,3.7,1,0.645
1,B1 SH,NEWBY,2894.5,63.13,0.713,6.7,11.25,3.6,1,0.613
1,B1 SH,NEWBY,2895,61.3,0.702,6.7,10.65,3.6,1,0.581
1,B1 SH,NEWBY,2895.5,59.07,0.695,6.6,10.5,3.5,1,0.548
1,B1 SH,NEWBY,2896,54.86,0.691,4.8,9.9,3.4,1,0.516
1,B1 SH,NEWBY,2896.5,52.06,0.688,3.1,9.45,3.2,1,0.484
0,B1 SH,NEWBY,2897,50.25,0.682,1.9,8.85,3.1,1,0.452
0,B1 SH,NEWBY,2897.5,49.94,0.671,1.0,8.6,3.1,1,0.419
0,B1 SH,NEWBY,2898,49.52,0.656,0.5,8.45,3.2,1,0.387
0,B1 SH,NEWBY,2898.5,50.38,0.644,0.9,8.35,3.3,1,0.355
0,B1 SH,NEWBY,2899,51.74,0.633,1.7,8.85,3.3,1,0.323
0,B1 SH,NEWBY,2899.5,54.38,0.623,3.3,9.95,3.4,1,0.29
0,B1 SH,NEWBY,2900,57.35,0.613,5.7,10.75,3.3,1,0.258
0,B1 SH,NEWBY,2900.5,60.11,0.6,7.2,11,3.3,1,0.226
0,B1 SH,NEWBY,2901,60.58,0.589,8.6,11.4,3.2,1,0.194
0,B1 SH,NEWBY,2901.5,62.39,0.59,8.2,12.6,3.1,1,0.161
0,B1 SH,NEWBY,2902,64.39,0.605,3.8,15.3,3.0,1,0.129
0,B1 SH,NEWBY,2902.5,63.97,0.632,0.4,19.4,3.1,1,0.097
0,B1 SH,NEWBY,2903,58.9,0.664,1.6,20.6,3.4,1,0.065
0,B1 SH,NEWBY,2903.5,49.15,0.69,-3.2,18.6,3.7,1,0.032
1,B1 SH,NEWBY,2904,37.28,0.713,-3.7,13.05,4.0,1,0.01
1,B2 SH,NEWBY,2924,84.51,0.545,1.3,19.65,3.2,1,1
1,B2 SH,NEWBY,2924.5,85.03,0.521,4.3,25.15,3.1,1,0.889
1,B2 SH,NEWBY,2925,87.36,0.5,7.2,28.7,3.1,1,0.778
0,B2 SH,NEWBY,2925.5,85.73,0.481,9.3,28.35,3.2,1,0.667
0,B2 SH,NEWBY,2926,80.2,0.465,7.0,24.5,3.1,1,0.556
0,B2 SH,NEWBY,2926.5,76.12,0.456,3.5,19.35,3.1,1,0.444
0,B2 SH,NEWBY,2927,74.5,0.467,10.2,14.1,3.5,1,0.333
0,B2 SH,NEWBY,2927.5,73.97,0.498,5.9,16.85,3.5,1,0.222
1,B2 SH,NEWBY,2928,71.24,0.545,5.1,20.15,3.6,1,0.111
1,B2 SH,NEWBY,2928.5,66.7,0.605,6.7,21.15,3.9,1,0.01
1,B3 SH,NEWBY,2942,57.21,0.779,3.8,8.5,3.6,1,1
1,B3 SH,NEWBY,2942.5,60.19,0.732,3.8,9,3.5,1,0.952
1,B3 SH,NEWBY,2943,60.63,0.684,4.0,9.4,3.4,1,0.905
1,B3 SH,NEWBY,2943.5,64.74,0.645,-2.3,14.75,3.2,1,0.857
1,B3 SH,NEWBY,2944,72.79,0.623,-2.9,18.95,3.1,1,0.81
1,B3 SH,NEWBY,2944.5,78.41,0.614,-1.7,22.15,3.0,1,0.762
1,B3 SH,NEWBY,2945,83.39,0.607,-0.9,21.65,3.1,1,0.714
1,B3 SH,NEWBY,2945.5,82.25,0.6,1.9,17.85,3.3,1,0.667
1,B3 SH,NEWBY,2946,75.88,0.592,7.3,12.25,3.4,1,0.619
0,B3 SH,NEWBY,2946.5,72.24,0.589,2.9,12.45,3.3,1,0.571
0,B3 SH,NEWBY,2947,67.99,0.589,3.5,11.95,3.2,1,0.524
1,B3 SH,NEWBY,2947.5,65.41,0.59,3.9,11.45,3.3,1,0.476
1,B3 SH,NEWBY,2948,64.93,0.588,3.3,10.65,3.3,1,0.429
0,B3 SH,NEWBY,2948.5,61.87,0.579,1.8,11.1,3.2,1,0.381
0,B3 SH,NEWBY,2949,59.81,0.565,3.9,10.85,3.2,1,0.333
0,B3 SH,NEWBY,2949.5,60.59,0.547,5.0,11.6,3.2,1,0.286
0,B3 SH,NEWBY,2950,65.68,0.529,6.1,11.75,3.2,1,0.238
0,B3 SH,NEWBY,2950.5,73.12,0.519,7.0,12.1,3.2,1,0.19
0,B3 SH,NEWBY,2951,77.69,0.52,8.5,12.85,3.3,1,0.143
1,B3 SH,NEWBY,2951.5,77.23,0.537,10.0,13.9,3.4,1,0.095
1,B3 SH,NEWBY,2952,72.51,0.567,11.2,14.1,3.5,1,0.048
1,B3 SH,NEWBY,2952.5,59.53,0.605,10.2,13.3,3.9,1,0.01
1,B4 SH,NEWBY,2958,59.94,0.533,4.1,14.55,3.1,1,1
