DeltaPHI,DeltaPHI_diff,Depth,Facies,Formation,GR,GR_diff,ILD_log10,ILD_log10_diff,NM_M,NM_M_diff,PE,PE_diff,PHIND,PHIND_diff,RELPOS,RELPOS_diff,Well Name
8.1,0.5999999999999996,2858.0,3,B1 SH,83.05,3.6899999999999977,0.5479999999999999,0.008999999999999897,1,0,3.7,0.40000000000000036,14.545,2.7650000000000006,0.077,-0.02600000000000001,SHRIMPLIN
9.2,1.0999999999999996,2858.5,3,B1 SH,95.0,11.950000000000003,0.556,0.008000000000000118,1,0,3.6,-0.10000000000000009,23.83,9.284999999999998,0.051,-0.026000000000000002,SHRIMPLIN
6.4,-2.799999999999999,2859.0,5,B1 LM,85.04,-9.959999999999994,0.629,0.07299999999999995,2,1,3.1,-0.5,26.67,2.8400000000000034,1.0,0.949,SHRIMPLIN
4.3,-2.1000000000000005,2859.5,5,B1 LM,46.18,-38.86000000000001,0.6679999999999999,0.038999999999999924,2,0,3.1,0.0,16.61,-10.060000000000002,0.9440000000000001,-0.05599999999999994,SHRIMPLIN
4.9,0.6000000000000005,2860.0,5,B1 LM,34.53,-11.649999999999999,0.703,0.03500000000000003,2,0,3.5,0.3999999999999999,8.22,-8.389999999999999,0.889,-0.05500000000000005,SHRIMPLIN
7.9,3.0,2860.5,5,B1 LM,35.19,0.6599999999999966,0.7440000000000001,0.04100000000000015,2,0,4.6,1.0999999999999996,4.71,-3.5100000000000007,0.833,-0.05600000000000005,SHRIMPLIN
7.8,-0.10000000000000053,2861.0,8,B1 LM,27.85,-7.339999999999996,0.8029999999999999,0.05899999999999983,2,0,4.8,0.20000000000000018,4.24,-0.46999999999999975,0.778,-0.05499999999999994,SHRIMPLIN
6.0,-1.7999999999999998,2861.5,8,B1 LM,23.48,-4.370000000000001,0.9129999999999999,0.10999999999999999,2,0,4.7,-0.09999999999999964,4.22,-0.020000000000000462,0.722,-0.05600000000000005,SHRIMPLIN
5.0,-1.0,2862.0,8,B1 LM,20.42,-3.0599999999999987,1.031,0.118,2,0,4.6,-0.10000000000000053,3.785,-0.4349999999999996,0.667,-0.05499999999999994,SHRIMPLIN
4.1,-0.9000000000000004,2862.5,8,B1 LM,20.55,0.129999999999999,1.147,0.1160000000000001,2,0,5.1,0.5,3.145,-0.6400000000000001,0.611,-0.05600000000000005,SHRIMPLIN
4.7,0.6000000000000005,2863.0,8,B1 LM,19.99,-0.5600000000000023,1.2919999999999998,0.1449999999999998,2,0,5.4,0.3000000000000007,2.195,-0.9500000000000002,0.556,-0.05499999999999994,SHRIMPLIN
5.2,0.5,2863.5,8,B1 LM,21.18,1.1900000000000013,1.405,0.11300000000000021,2,0,5.9,0.5,1.59,-0.6049999999999998,0.5,-0.05600000000000005,SHRIMPLIN
4.7,-0.5,2864.0,8,B1 LM,18.63,-2.5500000000000007,1.452,0.04699999999999993,2,0,6.1,0.1999999999999993,1.755,0.1649999999999998,0.444,-0.055999999999999994,SHRIMPLIN
4.2,-0.5,2864.5,6,B1 LM,29.41,10.780000000000001,1.465,0.013000000000000123,2,0,6.0,-0.09999999999999964,2.36,0.605,0.389,-0.05499999999999999,SHRIMPLIN
3.1,-1.1,2865.0,6,B1 LM,43.09,13.680000000000003,1.48,0.014999999999999902,2,0,5.8,-0.20000000000000018,3.11,0.75,0.33299999999999996,-0.05600000000000005,SHRIMPLIN
4.2,1.1,2865.5,6,B1 LM,48.95,5.859999999999999,1.479,-0.0009999999999998899,2,0,5.6,-0.20000000000000018,2.95,-0.1599999999999997,0.278,-0.05499999999999994,SHRIMPLIN
4.1,-0.10000000000000053,2866.0,6,B1 LM,45.84,-3.1099999999999994,1.4369999999999998,-0.04200000000000026,2,0,5.6,0.0,3.03,0.07999999999999963,0.222,-0.05600000000000002,SHRIMPLIN
4.2,0.10000000000000053,2866.5,6,B1 LM,45.04,-0.8000000000000043,1.36,-0.07699999999999974,2,0,5.7,0.10000000000000053,3.02,-0.009999999999999787,0.16699999999999998,-0.05500000000000002,SHRIMPLIN
3.6,-0.6000000000000001,2867.0,6,B1 LM,42.92,-2.1199999999999974,1.249,-0.11099999999999999,2,0,5.7,0.0,3.445,0.4249999999999998,0.111,-0.05599999999999998,SHRIMPLIN
3.3,-0.30000000000000027,2867.5,6,B1 LM,53.11,10.189999999999998,1.104,-0.14500000000000002,2,0,5.9,0.20000000000000018,4.095,0.6499999999999999,0.055999999999999994,-0.05500000000000001,SHRIMPLIN
4.2,0.9000000000000004,2868.0,3,B2 SH,67.55,14.439999999999998,0.966,-0.13800000000000012,1,-1,5.1,-0.8000000000000007,5.13,1.0350000000000001,1.0,0.944,SHRIMPLIN
6.1,1.8999999999999995,2868.5,3,B2 SH,73.99,6.439999999999998,0.862,-0.10399999999999998,1,0,4.6,-0.5,7.84,2.71,0.9640000000000001,-0.03599999999999992,SHRIMPLIN
9.4,3.3000000000000007,2869.0,3,B2 SH,83.09,9.100000000000009,0.8059999999999999,-0.05600000000000005,1,0,3.9,-0.6999999999999997,11.2,3.3599999999999994,0.929,-0.03500000000000003,SHRIMPLIN
10.5,1.0999999999999996,2869.5,3,B2 SH,97.28,14.189999999999998,0.763,-0.04299999999999993,1,0,3.6,-0.2999999999999998,13.97,2.7700000000000014,0.893,-0.03600000000000003,SHRIMPLIN
9.6,-0.9000000000000004,2870.0,2,B2 SH,95.16,-2.1200000000000045,0.7140000000000001,-0.04899999999999993,1,0,3.4,-0.20000000000000018,12.96,-1.0099999999999998,0.857,-0.03600000000000003,SHRIMPLIN
8.6,-1.0,2870.5,2,B2 SH,79.88,-15.280000000000001,0.6609999999999999,-0.05300000000000016,1,0,3.3,-0.10000000000000009,10.425,-2.535,0.821,-0.03600000000000003,SHRIMPLIN
8.9,0.3000000000000007,2871.0,2,B2 SH,76.38,-3.5,0.602,-0.05899999999999994,1,0,3.5,0.20000000000000018,8.785,-1.6400000000000006,0.7859999999999999,-0.03500000000000003,SHRIMPLIN
11.4,2.5,2871.5,2,B2 SH,75.68,-0.6999999999999886,0.561,-0.040999999999999925,1,0,3.6,0.10000000000000009,10.305,1.5199999999999996,0.75,-0.03599999999999992,SHRIMPLIN
13.4,2.0,2872.0,2,B2 SH,84.59,8.909999999999997,0.537,-0.02400000000000002,1,0,3.9,0.2999999999999998,13.745,3.4399999999999995,0.7140000000000001,-0.03599999999999992,SHRIMPLIN
14.6,1.1999999999999993,2872.5,3,B2 SH,103.43,18.840000000000003,0.525,-0.01200000000000001,1,0,3.9,0.0,16.66,2.915000000000001,0.679,-0.03500000000000003,SHRIMPLIN
14.7,0.09999999999999964,2873.0,3,B2 SH,103.41,-0.020000000000010232,0.522,-0.0030000000000000027,1,0,3.9,0.0,17.625,0.9649999999999999,0.643,-0.03600000000000003,SHRIMPLIN
13.0,-1.6999999999999993,2873.5,3,B2 SH,99.27,-4.140000000000001,0.52,-0.0020000000000000018,1,0,3.8,-0.10000000000000009,16.245,-1.379999999999999,0.607,-0.03600000000000003,SHRIMPLIN
12.1,-0.9000000000000004,2874.0,3,B2 SH,92.94,-6.329999999999998,0.516,-0.0040000000000000036,1,0,3.7,-0.09999999999999964,14.85,-1.3950000000000014,0.5710000000000001,-0.03599999999999992,SHRIMPLIN
11.4,-0.6999999999999993,2874.5,3,B2 SH,92.9,-0.03999999999999204,0.507,-0.009000000000000008,1,0,3.8,0.09999999999999964,13.27,-1.58,0.536,-0.03500000000000003,SHRIMPLIN
11.0,-0.40000000000000036,2875.0,3,B2 SH,80.32,-12.580000000000013,0.504,-0.0030000000000000027,1,0,3.7,-0.09999999999999964,12.48,-0.7899999999999991,0.5,-0.03600000000000003,SHRIMPLIN
10.1,-0.9000000000000004,2875.5,2,B2 SH,83.63,3.3100000000000023,0.512,0.008000000000000007,1,0,4.0,0.2999999999999998,11.525,-0.9550000000000001,0.46399999999999997,-0.03600000000000003,SHRIMPLIN
9.4,-0.6999999999999993,2876.0,2,B2 SH,67.81,-15.819999999999993,0.529,0.017000000000000015,1,0,4.1,0.09999999999999964,11.31,-0.21499999999999986,0.429,-0.034999999999999976,SHRIMPLIN
9.7,0.29999999999999893,2876.5,2,B2 SH,67.88,0.06999999999999318,0.5589999999999999,0.029999999999999916,1,0,4.3,0.20000000000000018,10.865,-0.4450000000000003,0.39299999999999996,-0.03600000000000003,SHRIMPLIN
8.4,-1.299999999999999,2877.0,2,B2 SH,64.39,-3.489999999999995,0.589,0.030000000000000027,1,0,4.4,0.10000000000000053,10.365,-0.5,0.35700000000000004,-0.03599999999999992,SHRIMPLIN
6.9,-1.5,2877.5,2,B2 SH,61.99,-2.3999999999999986,0.604,0.015000000000000013,1,0,4.4,0.0,9.385,-0.9800000000000004,0.321,-0.03600000000000003,SHRIMPLIN
5.5,-1.4000000000000004,2878.0,2,B2 SH,62.5,0.509999999999998,0.604,0.0,1,0,4.3,-0.10000000000000053,8.53,-0.8550000000000004,0.28600000000000003,-0.034999999999999976,SHRIMPLIN
5.3,-0.20000000000000018,2878.5,2,B2 SH,58.64,-3.8599999999999994,0.58,-0.02400000000000002,1,0,4.2,-0.09999999999999964,8.6,0.07000000000000028,0.25,-0.03600000000000003,SHRIMPLIN
5.7,0.40000000000000036,2879.0,2,B2 SH,64.04,5.400000000000006,0.5429999999999999,-0.03700000000000003,1,0,4.0,-0.20000000000000018,9.98,1.3800000000000008,0.214,-0.036000000000000004,SHRIMPLIN
5.4,-0.2999999999999998,2879.5,2,B2 SH,78.8,14.759999999999991,0.519,-0.02399999999999991,1,0,3.7,-0.2999999999999998,13.745,3.764999999999999,0.179,-0.035,SHRIMPLIN
2.0,-3.4000000000000004,2880.0,3,B2 SH,78.88,0.0799999999999983,0.502,-0.017000000000000015,1,0,3.7,0.0,21.885,8.140000000000002,0.14300000000000002,-0.035999999999999976,SHRIMPLIN
-3.8,-5.8,2880.5,3,B2 SH,86.88,8.0,0.5,-0.0020000000000000018,1,0,3.2,-0.5,33.79,11.904999999999998,0.107,-0.03600000000000002,SHRIMPLIN
-2.0,1.7999999999999998,2881.0,3,B2 SH,83.97,-2.9099999999999966,0.519,0.019000000000000017,1,0,3.0,-0.20000000000000018,37.47,3.6799999999999997,0.071,-0.036000000000000004,SHRIMPLIN
-4.3,-2.3,2881.5,3,B2 SH,70.01,-13.959999999999994,0.5429999999999999,0.02399999999999991,1,0,2.8,-0.20000000000000018,31.57,-5.899999999999999,0.036000000000000004,-0.03499999999999999,SHRIMPLIN
1.6,5.9,2882.0,7,B2 LM,50.7,-19.310000000000002,0.5670000000000001,0.024000000000000132,2,1,2.9,0.10000000000000009,16.04,-15.530000000000001,1.0,0.964,SHRIMPLIN
1.9,0.2999999999999998,2882.5,7,B2 LM,30.81,-19.890000000000004,0.601,0.03399999999999992,2,0,3.6,0.7000000000000002,5.725,-10.315,0.938,-0.062000000000000055,SHRIMPLIN
4.2,2.3000000000000003,2883.0,7,B2 LM,17.35,-13.459999999999997,0.6559999999999999,0.05499999999999994,2,0,5.0,1.4,2.73,-2.9949999999999997,0.875,-0.06299999999999994,SHRIMPLIN
4.7,0.5,2883.5,8,B2 LM,17.55,0.1999999999999993,0.747,0.09100000000000008,2,0,5.8,0.7999999999999998,2.925,0.19499999999999984,0.813,-0.062000000000000055,SHRIMPLIN
5.6,0.8999999999999995,2884.0,8,B2 LM,18.19,0.6400000000000006,0.855,0.10799999999999998,2,0,6.2,0.40000000000000036,3.285,0.3600000000000003,0.75,-0.06299999999999994,SHRIMPLIN
5.4,-0.1999999999999993,2884.5,8,B2 LM,17.08,-1.110000000000003,0.982,0.127,2,0,6.3,0.09999999999999964,3.99,0.7050000000000001,0.688,-0.062000000000000055,SHRIMPLIN
5.5,0.09999999999999964,2885.0,8,B2 LM,15.88,-1.1999999999999975,1.107,0.125,2,0,6.2,-0.09999999999999964,4.34,0.34999999999999964,0.625,-0.06299999999999994,SHRIMPLIN
5.0,-0.5,2885.5,8,B2 LM,20.38,4.499999999999998,1.17,0.06299999999999994,2,0,5.9,-0.2999999999999998,4.645,0.3049999999999997,0.563,-0.062000000000000055,SHRIMPLIN
5.1,0.09999999999999964,2886.0,8,B2 LM,24.93,4.550000000000001,1.173,0.0030000000000001137,2,0,5.8,-0.10000000000000053,4.77,0.125,0.5,-0.06299999999999994,SHRIMPLIN
4.5,-0.5999999999999996,2886.5,8,B2 LM,28.57,3.6400000000000006,1.15,-0.02300000000000013,2,0,5.8,0.0,4.725,-0.04499999999999993,0.43799999999999994,-0.062000000000000055,SHRIMPLIN
5.0,0.5,2887.0,8,B2 LM,34.54,5.969999999999999,1.115,-0.03499999999999992,2,0,5.7,-0.09999999999999964,4.365,-0.35999999999999943,0.375,-0.06299999999999994,SHRIMPLIN
5.3,0.2999999999999998,2887.5,8,B2 LM,42.34,7.800000000000004,1.064,-0.050999999999999934,2,0,5.7,0.0,4.4,0.03500000000000014,0.313,-0.062,SHRIMPLIN
5.5,0.20000000000000018,2888.0,8,B2 LM,44.21,1.8699999999999974,1.008,-0.05600000000000005,2,0,5.5,-0.20000000000000018,4.86,0.45999999999999996,0.25,-0.063,SHRIMPLIN
4.1,-1.4000000000000004,2888.5,6,B2 LM,44.15,-0.060000000000002274,0.943,-0.06500000000000006,2,0,5.6,0.09999999999999964,5.47,0.6099999999999994,0.188,-0.062,SHRIMPLIN
3.9,-0.19999999999999973,2889.0,6,B2 LM,39.25,-4.899999999999999,0.88,-0.06299999999999994,2,0,5.6,0.0,5.905,0.4350000000000005,0.125,-0.063,SHRIMPLIN
5.7,1.8000000000000003,2889.5,6,B2 LM,38.37,-0.8800000000000026,0.812,-0.06799999999999995,2,0,5.4,-0.1999999999999993,7.13,1.2249999999999996,0.063,-0.062,SHRIMPLIN
9.1,3.3999999999999995,2890.0,2,B3 SH,60.63,22.260000000000005,0.74,-0.07200000000000006,1,-1,4.7,-0.7000000000000002,9.33,2.2,1.0,0.937,SHRIMPLIN
12.4,3.3000000000000007,2890.5,2,B3 SH,83.69,23.059999999999995,0.684,-0.05599999999999994,1,0,4.0,-0.7000000000000002,11.31,1.9800000000000004,0.9670000000000001,-0.03299999999999992,SHRIMPLIN
13.7,1.299999999999999,2891.0,2,B3 SH,87.3,3.6099999999999994,0.648,-0.03600000000000003,1,0,3.6,-0.3999999999999999,11.975,0.6649999999999991,0.9329999999999999,-0.03400000000000014,SHRIMPLIN
13.7,0.0,2891.5,2,B3 SH,89.07,1.769999999999996,0.619,-0.029000000000000026,1,0,3.6,0.0,12.065,0.08999999999999986,0.9,-0.03299999999999992,SHRIMPLIN
12.9,-0.7999999999999989,2892.0,2,B3 SH,91.06,1.990000000000009,0.584,-0.03500000000000003,1,0,3.7,0.10000000000000009,12.21,0.14500000000000135,0.867,-0.03300000000000003,SHRIMPLIN
12.0,-0.9000000000000004,2892.5,2,B3 SH,98.37,7.310000000000002,0.5589999999999999,-0.025000000000000022,1,0,3.7,0.0,12.485,0.2749999999999986,0.833,-0.03400000000000003,SHRIMPLIN
11.3,-0.6999999999999993,2893.0,2,B3 SH,87.1,-11.27000000000001,0.5479999999999999,-0.01100000000000001,1,0,3.7,0.0,12.23,-0.254999999999999,0.8,-0.03299999999999992,SHRIMPLIN
10.9,-0.40000000000000036,2893.5,2,B3 SH,83.81,-3.289999999999992,0.542,-0.005999999999999894,1,0,3.5,-0.20000000000000018,11.67,-0.5600000000000005,0.767,-0.03300000000000003,SHRIMPLIN
10.4,-0.5,2894.0,2,B3 SH,83.11,-0.7000000000000028,0.535,-0.007000000000000006,1,0,3.4,-0.10000000000000009,11.96,0.2900000000000009,0.733,-0.03400000000000003,SHRIMPLIN
11.1,0.6999999999999993,2894.5,2,B3 SH,85.4,2.2900000000000063,0.529,-0.006000000000000005,1,0,3.3,-0.10000000000000009,13.05,1.0899999999999999,0.7,-0.03300000000000003,SHRIMPLIN
11.5,0.40000000000000036,2895.0,2,B3 SH,86.83,1.4299999999999926,0.524,-0.0050000000000000044,1,0,3.3,0.0,13.735,0.6849999999999987,0.667,-0.03299999999999992,SHRIMPLIN
11.2,-0.3000000000000007,2895.5,2,B3 SH,80.54,-6.289999999999992,0.515,-0.009000000000000008,1,0,3.3,0.0,13.6,-0.1349999999999998,0.633,-0.03400000000000003,SHRIMPLIN
10.3,-0.8999999999999986,2896.0,2,B3 SH,77.67,-2.8700000000000045,0.501,-0.014000000000000012,1,0,3.2,-0.09999999999999964,12.905,-0.6950000000000003,0.6,-0.03300000000000003,SHRIMPLIN
8.9,-1.4000000000000004,2896.5,2,B3 SH,74.74,-2.930000000000007,0.489,-0.01200000000000001,1,0,3.3,0.09999999999999964,12.575,-0.33000000000000007,0.5670000000000001,-0.03299999999999992,SHRIMPLIN
8.8,-0.09999999999999964,2897.0,2,B3 SH,75.06,0.3200000000000074,0.48100000000000004,-0.007999999999999952,1,0,3.2,-0.09999999999999964,12.305,-0.2699999999999996,0.5329999999999999,-0.03400000000000014,SHRIMPLIN
8.3,-0.5,2897.5,2,B3 SH,76.98,1.9200000000000017,0.47700000000000004,-0.0040000000000000036,1,0,3.2,0.0,12.35,0.04499999999999993,0.5,-0.03299999999999992,SHRIMPLIN
8.5,0.1999999999999993,2898.0,2,B3 SH,79.6,2.6199999999999903,0.47100000000000003,-0.006000000000000005,1,0,3.2,0.0,12.855,0.5050000000000008,0.467,-0.032999999999999974,SHRIMPLIN
8.6,0.09999999999999964,2898.5,2,B3 SH,92.95,13.350000000000009,0.467,-0.0040000000000000036,1,0,3.3,0.09999999999999964,14.3,1.4450000000000003,0.433,-0.03400000000000003,SHRIMPLIN
9.0,0.40000000000000036,2899.0,2,B3 SH,94.25,1.2999999999999972,0.467,0.0,1,0,3.3,0.0,14.21,-0.08999999999999986,0.4,-0.032999999999999974,SHRIMPLIN
9.1,0.09999999999999964,2899.5,2,B3 SH,83.12,-11.129999999999995,0.467,0.0,1,0,3.3,0.0,13.64,-0.5700000000000003,0.36700000000000005,-0.032999999999999974,SHRIMPLIN
9.2,0.09999999999999964,2900.0,2,B3 SH,75.02,-8.100000000000009,0.47100000000000003,0.0040000000000000036,1,0,3.4,0.10000000000000009,12.5,-1.1400000000000006,0.33299999999999996,-0.034000000000000086,SHRIMPLIN
8.7,-0.5,2900.5,2,B3 SH,62.61,-12.409999999999997,0.48,0.008999999999999952,1,0,3.3,-0.10000000000000009,11.92,-0.5800000000000001,0.3,-0.032999999999999974,SHRIMPLIN
8.2,-0.5,2901.0,2,B3 SH,68.47,5.859999999999999,0.48700000000000004,0.007000000000000062,1,0,3.3,0.0,11.635,-0.28500000000000014,0.267,-0.032999999999999974,SHRIMPLIN
7.3,-0.8999999999999995,2901.5,2,B3 SH,69.58,1.1099999999999994,0.484,-0.003000000000000058,1,0,3.3,0.0,11.265,-0.3699999999999992,0.233,-0.034,SHRIMPLIN
7.5,0.20000000000000018,2902.0,2,B3 SH,76.05,6.469999999999999,0.479,-0.0050000000000000044,1,0,3.5,0.20000000000000018,11.375,0.10999999999999943,0.2,-0.033,SHRIMPLIN
8.4,0.9000000000000004,2902.5,2,B3 SH,89.53,13.480000000000004,0.47100000000000003,-0.007999999999999952,1,0,3.5,0.0,12.285,0.9100000000000001,0.16699999999999998,-0.03300000000000003,SHRIMPLIN
9.1,0.6999999999999993,2903.0,3,B3 SH,97.25,7.719999999999999,0.46399999999999997,-0.007000000000000062,1,0,3.5,0.0,15.135,2.8499999999999996,0.133,-0.033999999999999975,SHRIMPLIN
8.1,-1.0,2903.5,3,B3 SH,95.12,-2.1299999999999955,0.474,0.010000000000000009,1,0,3.5,0.0,21.93,6.795,0.1,-0.033,SHRIMPLIN
6.4,-1.6999999999999993,2904.0,3,B3 SH,91.67,-3.450000000000003,0.501,0.027000000000000024,1,0,3.3,-0.20000000000000018,26.715,4.785,0.067,-0.033,SHRIMPLIN
3.7,-2.7,2904.5,3,B3 SH,85.15,-6.519999999999996,0.521,0.020000000000000018,1,0,3.2,-0.09999999999999964,25.875,-0.8399999999999999,0.033,-0.034,SHRIMPLIN
2.5,-1.2000000000000002,2905.0,8,B3 LM,65.17,-19.980000000000004,0.534,0.013000000000000012,2,1,3.2,0.0,18.92,-6.954999999999998,1.0,0.967,SHRIMPLIN
2.3,-0.20000000000000018,2905.5,8,B3 LM,32.9,-32.27,0.547,0.013000000000000012,2,0,3.7,0.5,12.215,-6.705000000000002,0.917,-0.08299999999999996,SHRIMPLIN
1.9,-0.3999999999999999,2906.0,8,B3 LM,19.92,-12.979999999999997,0.5489999999999999,0.0019999999999998908,2,0,4.8,1.0999999999999996,10.63,-1.584999999999999,0.833,-0.08400000000000007,SHRIMPLIN
2.4,0.5,2906.5,8,B3 LM,14.52,-5.400000000000002,0.5489999999999999,0.0,2,0,5.2,0.40000000000000036,11.06,0.4299999999999997,0.75,-0.08299999999999996,SHRIMPLIN
3.5,1.1,2907.0,8,B3 LM,14.75,0.23000000000000043,0.5579999999999999,0.009000000000000008,2,0,5.4,0.20000000000000018,12.15,1.0899999999999999,0.667,-0.08299999999999996,SHRIMPLIN
3.9,0.3999999999999999,2907.5,8,B3 LM,15.01,0.2599999999999998,0.565,0.007000000000000006,2,0,5.2,-0.20000000000000018,13.16,1.0099999999999998,0.583,-0.08400000000000007,SHRIMPLIN
3.7,-0.19999999999999973,2908.0,8,B3 LM,15.68,0.6699999999999999,0.56,-0.004999999999999893,2,0,5.2,0.0,14.02,0.8599999999999994,0.5,-0.08299999999999996,SHRIMPLIN
3.0,-0.7000000000000002,2908.5,8,B3 LM,16.96,1.2800000000000011,0.55,-0.010000000000000009,2,0,5.3,0.09999999999999964,14.255,0.2350000000000012,0.41700000000000004,-0.08299999999999996,SHRIMPLIN
3.1,0.10000000000000009,2909.0,8,B3 LM,15.78,-1.1800000000000015,0.534,-0.016000000000000014,2,0,5.5,0.20000000000000018,12.705,-1.5500000000000007,0.33299999999999996,-0.08400000000000007,SHRIMPLIN
3.9,0.7999999999999998,2909.5,8,B3 LM,15.71,-0.06999999999999851,0.507,-0.027000000000000024,2,0,5.7,0.20000000000000018,11.095,-1.6099999999999994,0.25,-0.08299999999999996,SHRIMPLIN
3.6,-0.2999999999999998,2910.0,8,B3 LM,17.29,1.5799999999999983,0.484,-0.02300000000000002,2,0,5.7,0.0,10.225,-0.870000000000001,0.16699999999999998,-0.08300000000000002,SHRIMPLIN
3.5,-0.10000000000000009,2910.5,8,B3 LM,25.4,8.11,0.47600000000000003,-0.007999999999999952,2,0,5.6,-0.10000000000000053,10.81,0.5850000000000009,0.083,-0.08399999999999998,SHRIMPLIN
5.7,2.2,2911.0,2,B4 SH,54.3,28.9,0.48,0.003999999999999948,1,-1,5.1,-0.5,11.865,1.0549999999999997,1.0,0.917,SHRIMPLIN
8.0,2.3,2911.5,2,B4 SH,77.86,23.560000000000002,0.493,0.013000000000000012,1,0,4.0,-1.0999999999999996,11.795,-0.07000000000000028,0.966,-0.03400000000000003,SHRIMPLIN
8.6,0.5999999999999996,2912.0,2,B4 SH,81.08,3.219999999999999,0.496,0.0030000000000000027,1,0,3.6,-0.3999999999999999,11.345,-0.4499999999999993,0.9309999999999999,-0.03500000000000003,SHRIMPLIN
6.8,-1.7999999999999998,2912.5,2,B4 SH,64.84,-16.239999999999995,0.489,-0.007000000000000006,1,0,3.3,-0.30000000000000027,10.6,-0.745000000000001,0.897,-0.03399999999999992,SHRIMPLIN
6.3,-0.5,2913.0,2,B4 SH,68.3,3.4599999999999937,0.47600000000000003,-0.012999999999999956,1,0,3.5,0.20000000000000018,10.89,0.2900000000000009,0.862,-0.03500000000000003,SHRIMPLIN
6.0,-0.2999999999999998,2913.5,2,B4 SH,62.2,-6.099999999999994,0.456,-0.020000000000000018,1,0,3.4,-0.10000000000000009,11.805,0.9149999999999991,0.828,-0.03400000000000003,SHRIMPLIN
6.8,0.7999999999999998,2914.0,2,B4 SH,62.13,-0.07000000000000028,0.447,-0.009000000000000008,1,0,3.4,0.0,12.205,0.40000000000000036,0.7929999999999999,-0.03500000000000003,SHRIMPLIN
7.5,0.7000000000000002,2914.5,2,B4 SH,59.9,-2.230000000000004,0.447,0.0,1,0,3.4,0.0,12.495,0.28999999999999915,0.759,-0.03399999999999992,SHRIMPLIN
7.6,0.09999999999999964,2915.0,2,B4 SH,66.76,6.8600000000000065,0.446,-0.0010000000000000009,1,0,3.3,-0.10000000000000009,12.57,0.07500000000000107,0.7240000000000001,-0.03499999999999992,SHRIMPLIN
8.4,0.8000000000000007,2915.5,2,B4 SH,68.75,1.9899999999999949,0.441,-0.0050000000000000044,1,0,3.4,0.10000000000000009,12.535,-0.03500000000000014,0.69,-0.03400000000000014,SHRIMPLIN
10.0,1.5999999999999996,2916.0,2,B4 SH,89.47,20.72,0.431,-0.010000000000000009,1,0,3.3,-0.10000000000000009,13.055,0.5199999999999996,0.655,-0.03499999999999992,SHRIMPLIN
12.3,2.3000000000000007,2916.5,2,B4 SH,92.28,2.8100000000000023,0.42,-0.01100000000000001,1,0,3.3,0.0,14.46,1.4050000000000011,0.621,-0.03400000000000003,SHRIMPLIN
13.6,1.299999999999999,2917.0,2,B4 SH,89.52,-2.760000000000005,0.41,-0.010000000000000009,1,0,3.2,-0.09999999999999964,15.78,1.3199999999999985,0.586,-0.03500000000000003,SHRIMPLIN
11.6,-2.0,2917.5,2,B4 SH,72.44,-17.08,0.401,-0.008999999999999952,1,0,3.3,0.09999999999999964,15.58,-0.1999999999999993,0.552,-0.03399999999999992,SHRIMPLIN
10.4,-1.1999999999999993,2918.0,2,B4 SH,65.12,-7.319999999999993,0.389,-0.01200000000000001,1,0,3.2,-0.09999999999999964,15.095,-0.48499999999999943,0.517,-0.03500000000000003,SHRIMPLIN
7.4,-3.0,2918.5,2,B4 SH,61.43,-3.690000000000005,0.375,-0.014000000000000012,1,0,3.2,0.0,14.62,-0.4750000000000014,0.483,-0.03400000000000003,SHRIMPLIN
6.4,-1.0,2919.0,2,B4 SH,64.01,2.5800000000000054,0.36200000000000004,-0.012999999999999956,1,0,3.0,-0.20000000000000018,15.335,0.7150000000000016,0.44799999999999995,-0.03500000000000003,SHRIMPLIN
4.5,-1.9000000000000004,2919.5,2,B4 SH,60.03,-3.980000000000004,0.354,-0.008000000000000063,1,0,3.0,0.0,15.0,-0.33500000000000085,0.414,-0.033999999999999975,SHRIMPLIN
4.4,-0.09999999999999964,2920.0,2,B4 SH,66.07,6.039999999999992,0.348,-0.006000000000000005,1,0,3.1,0.10000000000000009,14.44,-0.5600000000000005,0.379,-0.034999999999999976,SHRIMPLIN
5.0,0.5999999999999996,2920.5,2,B4 SH,74.64,8.570000000000007,0.344,-0.0040000000000000036,1,0,3.2,0.10000000000000009,13.845,-0.5949999999999989,0.345,-0.03400000000000003,SHRIMPLIN
